20.0702678568506	40	VAROO	70367	31100	FINNMARK	Norway	30.5698	70.34	593.273974	5.62472009659	4.99600982666	4.42122983932
41.2015779480992	50	INGOY	71067	24150	FINNMARK	Norway	24.86188	70.77915	1152.474841	1.70156002045	1.48116004467	1.2850600481
28.5645348299907	90	ANDENES	69317	16133	NORDLAND	Norway	15.79844	69.08955	686.258017	9.68731975555	8.89461040497	8.13687992096
3.05427508116263	110	ROST	67500	12067	NORDLAND	Norway	12.10119	67.52412	6.218191	116.11100006104	110.6429977417	105.17500305176
26.228949794538	140	RORODYAN	64800	10550	NORD-TRONDELAG	Norway	11.05715	64.89515	269.162454	13.47879981995	13.98779964447	14.45600032806
29.4679153168217	210	KIANN	61567	4800	SOGN OG FJORDANE	Norway	5.35118	61.53341	682.674144	14.78009986877	15.61209964752	16.42359924316
0.532367191576	280	UTSIRA	59300	4883	ROGALAND	Norway	4.88606	59.30452	5.331813	35.44760131836	39.19869995117	42.94969940186
10.6815768780046	300	LISTA	58100	6567	VEST-AGDER	Norway	6.74518	58.08164	256.687354	36.18019866943	36.42169952393	36.5112991333
9.25801228537003	360	FERDER	59033	10533	VESTFOLD	Norway	10.41773	59.09135	35.200078	108.83499908447	117.47100067139	126.33499908447
8.28997379848074	390	OSLO FORMELSO	59900	10617	AKERSHUS	Norway	10.49865	59.94503	191.070629	471.03500366211	497.85299682617	524.083984375
18.5524098259325	450	DOMBAS	62083	9117	OPPLAND	Norway	sep.91	62.10794	1363.852887	2.34408998489	2.23631000519	2.1241300106
22.2517896115897	7020	KIRKEMES	69717	29900	FINNMARK	Norway	29.65	69.53705	3931.124015	2.51887011528	2.48631000519	2.44459009171
22.0622960077614	7150	HANNERFEST	70667	23683	FINNMARK	Norway	23.10446	70.61696	874.115677	10.94480037689	10.67479991913	10.36820030212
14.0765923211267	7390	BARDUFOSS	69067	18517	TROMS	Norway	18.1781	69.1038	367.363241	9.38035964966	9.21158981323	9.01016044617
16.1885954173756	7740	BODO	67283	14400	NORDLAND	Norway	14.7428	67.34356	951.724499	38.50899887085	40.89939880371	43.26250076294
15.3109280586176	7940	HATTFJELLDAL	65600	14000	NORDLAND	Norway	14.12552	65.47266	2685.333614	0.64908099174	0.62524801493	0.59992498159
13.8403331937259	8140	VAERNES	63467	10933	SOR-TRONDELAG	Norway	10.77073	63.36608	179.023634	54.05429840088	58.30519866943	62.62300109863
1.09696896795746	8880	STAVANGER SOLO	58883	5633	ROGALAND	Norway	5.62519	58.89199	76.827336	208.6369934082	226.61199951172	245.14700317383
3.31181804083128	9060	KJEVIK KRISTIANSAND	58200	8083	VEST-AGDER	Norway	8.02791	58.20652	269.070351	241.61000061035	255.79899597168	269.72900390625
7.86262801781073	9360	GARDERMDEN	60200	11083	AKERSHUS	Norway	11.18829	60.1526	252.501538	68.06690216064	75.89659881592	84.28859710693
5.48731141732072	10014	SOERSTOKKEN	59783	5350	HORDALAND	Norway	5.42912	59.81208	136.162452	110.43399810791	114.16500091553	117.55799865723
7.58481963902463	10015	BRINGELAND	61383	5867	SOGN OG FJORDANE	Norway	5.91274	61.31849	584.202383	5.27043008804	5.06844997406	4.85619020462
9.7137817385684	10016	RORVIK/RYUM	64850	11233	NORD-TRONDELAG	Norway	11.05715	64.89515	269.162454	13.47879981995	13.98779964447	14.45600032806
21.7182828938368	10030	HORNSUND	77000	15500	Bjornoya	Svalbard	16.09696	76.85915	38728.574947	0.09150870144	0.07503499836	0.06135009974
26.9039032747986	10100	ANDOYA	69300	16133	NORDLAND	Norway	15.79844	69.08955	686.258017	9.68731975555	8.89461040497	8.13687992096
16.4511391268907	10140	SENJA-LAUKHELLA	69233	17900	TROMS	Norway	17.78348	69.37493	914.043956	11.88560009003	12.00269985199	12.07159996033
25.1290288382963	10150	HEKKINGEN FYR	69600	17833	TROMS	Norway	17.78348	69.37493	914.043956	11.88560009003	12.00269985199	12.07159996033
10.2540707140107	10160	SENJA-GRASMYRSKOGEN	69283	17767	TROMS	Norway	17.78348	69.37493	914.043956	11.88560009003	12.00269985199	12.07159996033
12.0749197131618	10170	GIBOSTAD	69350	18083	TROMS	Norway	17.78348	69.37493	914.043956	11.88560009003	12.00269985199	12.07159996033
14.686049811928	10230	BARDUFOSS	69067	18533	TROMS	Norway	18.1781	69.1038	367.363241	9.38035964966	9.21158981323	9.01016044617
82.0742348794439	10231	DRAUGEN	64349	7800	SOR-TRONDELAG	Norway	aug.47	63.69219	170.098911	24.97960090637	24.60919952393	24.13890075684
33.8419102584052	10250	TROMSO/LANGNES	69683	18917	TROMS	Norway	19.24388	69.96533	1050.267505	2.66123008728	2.52220988274	2.38129997253
37.0791105433853	10260	TROMSO	69650	18933	TROMS	Norway	19.24388	69.96533	1050.267505	2.66123008728	2.52220988274	2.38129997253
14.5109249440902	10320	OVERBYGD	69017	19283	TROMS	Norway	19.25704	68.88698	3329.646699	2.25398993492	2.16148996353	2.06477999687
33.1408824344091	10330	TORSVAG FYR	70250	19500	TROMS	Norway	19.24388	69.96533	1050.267505	2.66123008728	2.52220988274	2.38129997253
26.1497591306602	10340	FUGLOYKALVEN FYR	70317	20150	TROMS	Norway	20.58383	70.13359	478.472708	6.57508993149	6.44341993332	6.28876018524
19.4308390973062	10350	OTEREN	69250	19883	TROMS	Norway	20.37543	69.25626	1550.018462	1.24191999435	1.22063004971	1.19352996349
13.0442218042702	10360	SKIBOTIN	69367	20267	TROMS	Norway	20.37543	69.25626	1550.018462	1.24191999435	1.22063004971	1.19352996349
14.6771314449189	10370	SKIBOTN2	69383	20267	TROMS	Norway	20.08775	69.49885	829.691993	4.38355016708	4.12924003601	3.87372994423
18.8285932706713	10400	SKJERVOY	70033	20983	TROMS	Norway	20.58383	70.13359	478.472708	6.57508993149	6.44341993332	6.28876018524
23.4381775528283	10410	NORDREISA-OYENG	69733	21017	TROMS	Norway	21.49505	69.60361	3448.627162	1.40403997898	1.38982999325	1.37011003494
3.05396710978741	10420	HASVIK-SLUSKFJELLET	70617	22450	FINNMARK	Norway	22.41455	70.59222	573.683915	2.60595989227	2.34624004364	2.10395002365
19.9764603255214	10430	LOPPA	70333	21467	FINNMARK	Norway	21.88762	70.2232	713.466657	2.37012004852	2.17108988762	1.98046994209
15.6238239887619	10435	HASVIK	70483	22150	FINNMARK	Norway	22.41455	70.59222	573.683915	2.60595989227	2.34624004364	2.10395002365
22.3516124782955	10450	NORDSTRAUM I KVAENA	69833	21883	TROMS	Norway	22.03376	69.63912	2120.680499	0.79078400135	0.73419797421	0.67902702093
28.547134171729	10460	SORKJOSEN	69783	20967	TROMS	Norway	21.49505	69.60361	3448.627162	1.40403997898	1.38982999325	1.37011003494
35.6092846019419	10470	KAUTOKEINO	69000	23033	FINNMARK	Norway	23.68955	69.21798	9636.387649	0.32460299134	0.32117798924	0.31661200523
18.7176562080793	10490	ALTA LUFTHAVN	69983	23367	FINNMARK	Norway	23.2021	69.82469	3849.773076	4.02647018433	4.21894979477	4.40286016464
29.7845830471919	10510	SUOLOVUOPMI	69583	23533	FINNMARK	Norway	23.2021	69.82469	3849.773076	4.02647018433	4.21894979477	4.40286016464
21.4915628483334	10520	HAMMERFEST	70667	23667	FINNMARK	Norway	23.10446	70.61696	874.115677	10.94480037689	10.67479991913	10.36820030212
22.5698398497463	10530	HAMMERFEST RADIO	70683	23683	FINNMARK	Norway	23.10446	70.61696	874.115677	10.94480037689	10.67479991913	10.36820030212
47.5110862977393	10550	FRUHOLMEN FYR	71100	24000	FINNMARK	Norway	24.86188	70.77915	1152.474841	1.70156002045	1.48116004467	1.2850600481
31.818841425638	10570	CUOVDDATMOHKKI	69367	24433	FINNMARK	Norway	25.22577	69.30827	5470.785639	0.48439100385	0.5019389987	0.51802402735
31.4047325063039	10580	SUOLOVUOPMI LULIT	69567	23533	FINNMARK	Norway	23.2021	69.82469	3849.773076	4.02647018433	4.21894979477	4.40286016464
17.1552085191905	10590	BANAK	70067	24983	FINNMARK	Norway	25.0299	69.91373	4871.729256	0.93991297483	0.91712802649	0.89147001505
17.3815116389018	10610	BRENNELV	70067	25117	FINNMARK	Norway	25.0299	69.91373	4871.729256	0.93991297483	0.91712802649	0.89147001505
38.6770957309357	10630	KISTRAND III	70450	25217	FINNMARK	Norway	24.25228	70.32407	1853.339107	0.75161600113	0.6728399992	0.59999799728
21.0351300157967	10650	KARASJOK	69467	25517	FINNMARK	Norway	25.22577	69.30827	5470.785639	0.48439100385	0.5019389987	0.51802402735
22.4702481722757	10660	HELNES FYR	71067	26233	FINNMARK	Norway	25.73268	70.9477	940.34747	4.48877000809	4.12188005447	3.76882004738
35.2345282900425	10670	LEVAJOK-EVJEN	69900	26417	Lapin laeaeni	Finland	27.0234	69.6628	5387.9558	0.31236299872	0.28712201118	0.25798299909
11.9148167179059	10680	HONNINGSVAG/VALAN	71017	25983	FINNMARK	Norway	25.73268	70.9477	940.34747	4.48877000809	4.12188005447	3.76882004738
47.3963465996295	10740	MEHAMN	71033	27833	FINNMARK	Norway	27.95068	70.60899	1435.756678	1.02803003788	0.94584298134	0.86644202471
25.0406768294669	10750	RUSTEFJELBMA	70400	28200	FINNMARK	Norway	27.95068	70.60899	1435.756678	1.02803003788	0.94584298134	0.86644202471
55.5169243876324	10780	SLETTNES FYR	71100	28217	FINNMARK	Norway	27.95068	70.60899	1435.756678	1.02803003788	0.94584298134	0.86644202471
20.0075247214842	10820	NYBORG	70167	28567	FINNMARK	Norway	28.81669	70.00866	1440.958873	0.80571299791	0.73978501558	0.67593902349
22.4495441142816	10830	BERLEVAG	70867	29033	FINNMARK	Norway	29.12575	70.66766	1111.902826	1.20244002342	1.15208005905	1.10081994534
44.0845618023307	10840	PASVIK	69167	29250	FINNMARK	Norway	29.65	69.53705	3931.124015	2.51887011528	2.48631000519	2.44459009171
28.9459953977242	10850	BUGOYFJORD	69850	29417	FINNMARK	Norway	28.81669	70.00866	1440.958873	0.80571299791	0.73978501558	0.67593902349
15.9941523287994	10880	VADSO	70067	29850	FINNMARK	Norway	29.72065	70.20379	1248.42281	5.10483980179	5.02955007553	4.93502998352
19.6941302952542	10881	NARVIK III/FRAMNES	68467	17500	TROMS	Norway	17.51096	68.64387	324.226652	4.4845199585	4.22851991653	3.97252988815
10.2336377600566	10882	ROEROS	62567	11333	HEDMARK	Norway	11.28749	62.4775	1040.557925	1.88168001175	1.95759999752	2.02776002884
9.68728491173814	10883	SANDANE/ANDA	61833	6117	SOGN OG FJORDANE	Norway	5.97472	61.88841	472.625544	12.34589958191	12.27400016785	12.15340042114
12.7507234960789	10884	SKIEN GEITERYGGEN	59183	9567	TELEMARK	Norway	9.75309	59.11964	162.750655	188.09800720215	194.99200439453	201.32000732422
13.505418596727	10885	BATSFJORD	70600	29733	FINNMARK	Norway	29.97635	70.50969	1421.989182	1.68073999882	1.69973003864	1.71238994598
23.8663332211513	10890	KIRKENES	69733	29900	FINNMARK	Norway	29.65	69.53705	3931.124015	2.51887011528	2.48631000519	2.44459009171
21.5489329529463	10920	MAKKAUR FRY	70700	30083	FINNMARK	Norway	29.97635	70.50969	1421.989182	1.68073999882	1.69973003864	1.71238994598
18.0144839553959	10970	SVARTNES	70350	31050	FINNMARK	Norway	30.5698	70.34	593.273974	5.62472009659	4.99600982666	4.42122983932
20.0702678568506	10980	VARDO	70367	31100	FINNMARK	Norway	30.5698	70.34	593.273974	5.62472009659	4.99600982666	4.42122983932
32.7574054018627	11020	SKLINNA FYR	65200	11000	NORD-TRONDELAG	Norway	11.65171	65.09247	101.919299	8.34974002838	7.56480979919	6.81911993027
2.37754130993775	11030	LEKA	65099	11700	NORD-TRONDELAG	Norway	11.65171	65.09247	101.919299	8.34974002838	7.56480979919	6.81911993027
13.186241076264	11040	ROTVAER	68367	15950	NORDLAND	Norway	15.63071	68.38057	507.143256	5.61774015427	5.16028022766	4.72056007385
13.186241076264	11050	ROTVAER	68367	15950	NORDLAND	Norway	15.63071	68.38057	507.143256	5.61774015427	5.16028022766	4.72056007385
0.794211509632343	11060	ROEST III	67517	12100	NORDLAND	Norway	12.10119	67.52412	6.218191	116.11100006104	110.6429977417	105.17500305176
0.794211509632343	11070	ROST FLYPLASS	67517	12100	NORDLAND	Norway	12.10119	67.52412	6.218191	116.11100006104	110.6429977417	105.17500305176
6.38697625414719	11080	VEGA-VALLSJO	65700	11850	NORDLAND	Norway	11.94579	65.65834	137.382686	11.31149959564	10.70730018616	10.09589958191
15.3740807034551	11090	SKALVAER	65867	12183	NORDLAND	Norway	12.33837	65.98971	31.578427	61.40269851685	59.62929916382	57.63430023193
29.7016023320106	11100	YTTERHOLMEN FYR	66000	11683	NORDLAND	Norway	12.33837	65.98971	31.578427	61.40269851685	59.62929916382	57.63430023193
16.9545402707785	11120	BRONNOYSUND/BRONNOY	65467	12217	NORDLAND	Norway	12.22003	65.3147	191.273196	11.02089977264	11	10.94250011444
10.5899149723167	11130	GLOMFJORD	66800	13983	NORDLAND	Norway	13.89854	66.7109	890.715388	8.1305398941	7.90039014816	7.64554023743
18.0975241807277	11133	DAGALI	60417	8517	BUSKERUD	Norway	8.35294	60.27614	2501.741298	1.18756997585	1.14559996128	1.10082995892
35.4243921763804	11150	MYKEN	66767	12483	NORDLAND	Norway	12.03124	66.504	4.466255	114.6370010376	110.83100128174	106.80100250244
5.02303084235205	11160	SANDNESSJOEN/STOKKA	65967	12467	NORDLAND	Norway	12.57754	65.96398	175.59843	44.67580032349	43.49700164795	42.1814994812
15.9926694092888	11170	TJOTTA	65833	12433	NORDLAND	Norway	12.57754	65.96398	175.59843	44.67580032349	43.49700164795	42.1814994812
23.364992294512	11210	SOLVAER III	66367	12617	NORDLAND	Norway	13.12004	66.30959	224.412052	10.04850006104	9.68754005432	9.30430984497
13.5220815487047	11220	MOSJOEN KJAERSTAD	65783	13217	NORDLAND	Norway	13.1842	65.66228	1933.952547	7.00585985184	6.9939699173	6.95415019989
6.89704418682902	11240	KJOBLI I SNASA	64167	12467	NORD-TRONDELAG	Norway	des.17	64.1869	2335.082928	1.10360002518	1.05392003059	1.00211000443
4.59484362160003	11310	GLAPEN LIGHTHOUSE	67883	13050	NORDLAND	Norway	12.98051	67.91494	119.76458	12.0986995697	11.48089981079	10.84630012512
28.0002961603444	11320	MAJAVATN V	65167	13367	NORDLAND	Norway	13.40458	65.41804	2008.752993	0.87566798925	0.83086401224	0.78506398201
26.1709104567837	11340	MAJAVATN III	65183	13417	NORDLAND	Norway	13.40458	65.41804	2008.752993	0.87566798925	0.83086401224	0.78506398201
24.7506094069466	11370	STOTT	66933	13450	NORDLAND	Norway	14.01616	66.91887	680.019755	4.04547023773	3.69842004776	3.3660800457
47.9535835886749	11380	TENNHOLMEN (LGT-H)	67300	13500	NORDLAND	Norway	14.01616	66.91887	680.019755	4.04547023773	3.69842004776	3.3660800457
7.9490324095134	11410	LEKNES	68150	13617	NORDLAND	Norway	13.80805	68.14354	432.723408	24.82189941406	24.7733001709	24.62080001831
22.135669272306	11430	DRAG-AJLUOKTA	68050	16082	NORDLAND	Norway	15.91515	67.86127	1044.650033	2.3625099659	2.10980010033	1.87527000904
47.5248073836995	11440	HELLIGVAER II	67667	13900	NORDLAND	Norway	12.98051	67.91494	119.76458	12.0986995697	11.48089981079	10.84630012512
23.9002345257612	11450	KVALNES I LOFOTEN	68350	13967	NORDLAND	Norway	13.80805	68.14354	432.723408	24.82189941406	24.7733001709	24.62080001831
